1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
32,45,28,24,7,8,18,18,20,3,20,27,28,38,65,35,22,11,11,17,16,NULL,NULL,14
17,NULL,NULL,NULL,NULL,NULL,NULL,15,12,30,40,25,46,27,35,64,45,38,31,25,24,21,21,26
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,52,36,46,45,23,NULL,NULL,47,16,25,18,10,17,33,35,47
49,NULL,5,41,23,22,21,33,41,14,35,22,18,47,48,27,12,28,28,12,14,13,NULL,19
11,21,NULL,16,29,24,19,25,13,19,27,14,28,11,9,40,14,56,22,16,21,12,25,40
22,19,21,19,16,12,25,17,18,21,25,19,23,9,NULL,NULL,11,22,21,15,11,16,2,10
21,21,14,4,15,22,14,5,5,17,11,35,26,12,26,13,38,23,24,6,12,15,14,8
4,32,12,9,17,10,7,10,13,17,22,19,NULL,NULL,NULL,9,32,18,22,20,23,12,13,20
18,17,16,26,19,16,14,2,2,33,24,27,31,41,23,32,19,36,24,15,23,30,20,24
8,18,18,31,10,30,19,11,15,29,35,24,19,37,42,30,44,29,16,9,9,13,9,13
9,18,3,10,17,27,9,15,32,19,31,28,19,14,46,48,38,33,25,16,53,33,14,7
23,28,33,15,15,16,14,17,26,38,15,28,44,15,77,52,41,31,14,34,42,26,17,23
28,30,6,23,17,19,30,17,24,8,26,24,16,17,15,92,44,13,16,18,12,5,36,40
7,29,12,6,22,0,59,30,7,32,21,32,16,26,45,26,26,33,22,15,13,17,24,19
20,6,11,15,17,11,18,6,20,19,24,32,33,6,51,48,32,52,10,42,43,37,22,20
25,26,21,22,16,36,12,18,14,15,9,31,17,11,43,45,41,32,34,22,10,8,32,16
33,12,30,12,7,19,24,27,15,48,46,41,41,34,34,51,34,18,37,23,34,31,42,38
37,46,36,25,42,17,70,33,32,29,48,39,29,30,13,35,34,39,12,16,7,35,46,16
26,22,14,24,26,18,38,25,35,23,17,7,48,36,30,34,28,54,22,11,36,36,15,5
16,19,18,21,13,24,5,16,17,13,11,32,11,25,29,30,38,37,46,24,11,34,15,38
42,25,21,37,15,28,29,16,8,29,47,45,34,39,38,32,54,44,33,44,43,59,67,27
43,30,22,15,45,44,32,35,24,48,29,28,50,26,17,12,60,9,4,8,12,11,11,22
16,14,4,6,21,16,11,20,8,6,8,17,30,29,20,10,23,8,14,12,11,5,29,28
15,21,12,25,20,29,4,25,15,22,30,15,26,18,28,18,37,28,12,28,25,33,12,40
24,24,22,10,18,16,12,11,18,23,18,34,32,24,3,42,37,11,47,21,6,37,38,2
22,25,67,31,9,17,15,21,16,5,33,34,45,40,44,9,37,19,35,28,17,6,22,15
13,18,5,5,26,15,9,12,0,12,13,24,28,4,36,10,31,33,28,17,10,9,8,12
14,11,9,9,18,5,19,22,15,18,19,42,30,32,25,36,38,35,19,15,16,16,30,16
22,16,8,34,26,22,18,12,19,31,37,47,33,27,37,33,22,22,29,22,20,27,19,30
33,29,26,26,22,30,14,20,23,27,16,15,29,31,25,29,27,24,13,25,19,21,21,48
44,35,45,38,40,57,46,17,31,21,18,28,27,28,29,28,50,32,22,18,23,26,22,27
19,8,21,25,23,12,54,27,14,20,34,26,29,35,23,23,29,18,19,18,10,27,17,19
21,20,20,28,18,32,8,25,9,11,20,23,24,24,15,10,34,13,3,10,12,15,14,6
10,11,18,16,5,1,49,14,12,9,28,8,25,27,33,23,26,21,13,7,4,15,20,9
30,8,25,11,13,25,17,9,19,9,27,19,33,26,40,42,22,30,21,14,7,19,25,1
15,7,16,20,15,18,24,7,15,11,27,38,22,21,19,47,43,23,14,26,21,9,18,19
27,17,24,23,19,30,15,15,27,15,38,46,38,60,57,40,43,19,18,22,15,20,26,14
30,5,50,40,27,29,26,24,16,39,37,35,36,59,37,34,44,27,16,15,16,25,24,8
28,33,19,25,33,16,34,14,9,27,27,31,38,39,60,26,36,59,38,24,33,29,24,28
33,35,16,26,32,25,29,22,25,21,42,40,43,23,31,48,27,72,21,50,52,33,41,33
48,51,21,64,48,50,54,34,39,33,30,26,31,31,32,27,33,35,13,10,18,29,14,23
17,18,22,10,38,33,24,18,5,30,22,48,55,15,48,41,39,26,23,20,12,42,21,8
28,12,24,36,20,28,10,4,36,24,16,33,15,35,39,24,37,36,19,22,30,10,43,35
15,68,39,48,38,15,2,22,47,19,18,36,36,28,33,20,30,28,28,53,50,34,68,57
76,78,112,97,75,86,79,65,71,24,57,44,34,52,44,32,51,64,36,53,70,55,3,126
119,114,117,86,71,26,31,50,49,23,24,44,44,35,39,61,38,23,35,18,24,56,1,38
50,98,83,48,46,61,76,64,55,57,37,40,38,33,27,42,22,19,7,18,27,13,19,29
26,22,18,27,24,31,18,7,17,13,26,14,36,14,18,11,25,25,17,11,24,8,16,27
8,9,4,24,13,7,16,5,11,25,23,22,30,32,40,22,46,40,32,26,36,24,33,49
39,31,34,29,44,39,49,44,33,51,40,48,40,50,47,39,45,32,35,69,90,81,69,48
84,87,94,80,85,73,76,45,57,54,49,42,47,52,69,56,41,27,38,29,14,0,0,13
15,7,12,11,21,11,18,12,25,27,36,29,50,35,30,40,35,21,17,26,14,27,28,23
23,20,13,21,11,15,13,13,10,7,30,28,24,17,39,31,30,25,25,11,11,10,5,7
10,17,11,8,9,11,18,6,4,8,17,19,12,21,23,20,19,39,21,26,20,18,21,18
19,38,23,21,6,12,8,13,14,10,12,13,17,17,16,23,33,37,37,20,4,28,13,39
20,27,26,12,19,17,27,19,21,11,20,27,35,28,37,38,17,19,54,23,73,61,70,85
121,101,69,102,78,92,59,46,38,38,42,29,36,29,42,44,51,48,38,NULL,NULL,NULL,34,75
68,83,61,73,89,61,52,39,33,57,58,44,36,28,43,41,37,51,56,48,50,53,62,52
48,53,45,28,27,26,37,26,29,17,21,32,30,22,32,25,7,8,4,6,2,13,10,8
10,10,8,8,11,8,13,9,12,16,22,19,19,20,35,26,29,34,27,19,12,21,23,7
24,36,28,20,19,23,19,23,19,25,24,20,19,20,19,18,27,25,17,19,18,22,23,27
35,46,51,38,23,22,29,36,38,43,23,13,6,15,18,21,24,51,39,24,27,35,33,43
43,42,31,24,23,24,35,26,19,31,25,59,37,24,25,39,43,56,30,28,29,32,28,44
27,24,16,17,25,22,21,21,15,26,34,18,39,28,30,50,47,29,23,24,29,35,31,21
21,17,27,20,28,19,24,24,21,25,26,30,31,27,18,24,39,59,36,33,32,30,40,25
27,32,20,8,18,24,20,27,23,22,27,32,35,28,26,28,32,30,44,52,58,62,63,57
52,46,39,41,35,27,24,29,32,19,35,33,33,14,31,46,44,36,43,28,40,51,28,20
55,31,30,26,34,13,11,24,10,14,25,18,21,16,13,13,16,11,11,5,10,10,8,1
10,6,7,2,7,10,5,4,4,6,8,9,4,10,10,15,16,12,11,8,10,12,13,13
9,4,12,12,11,9,9,13,4,10,20,12,23,23,16,16,25,18,21,10,14,15,17,15
18,14,14,10,13,17,10,21,12,23,20,16,24,27,30,46,35,32,26,23,29,38,32,54
41,31,35,34,50,40,27,26,23,30,27,26,24,31,35,27,48,45,28,24,20,27,31,24
30,23,29,46,30,24,15,19,21,19,22,27,26,29,31,45,43,38,23,19,18,19,23,36
29,24,30,33,25,26,26,22,26,41,49,35,47,49,33,44,50,62,68,54,53,61,77,125
96,112,106,90,118,109,112,109,NULL,NULL,NULL,NULL,NULL,44,34,41,41,33,52,71,79,87,90,96
113,116,101,86,90,107,97,77,47,42,36,25,27,31,31,38,29,38,29,49,59,22,14,108
98,89,80,80,67,83,70,63,55,52,49,44,38,38,51,38,45,38,0,0,0,32,44,40
39,52,52,56,51,50,50,71,58,30,15,21,27,33,38,33,38,28,36,29,36,36,45,42
38,40,39,39,53,38,31,37,39,46,57,59,62,47,44,21,29,18,12,13,11,20,23,20
20,23,19,12,18,27,17,17,17,29,41,37,57,53,54,58,35,8,14,14,10,20,20,30
27,22,26,40,19,32,19,21,28,26,31,32,42,40,36,37,27,38,29,29,25,21,25,20
31,27,27,29,25,25,22,27,30,27,24,31,35,28,37,27,33,39,43,26,34,31,56,27
15,21,14,13,14,15,19,10,5,16,10,11,17,14,17,23,24,20,24,15,25,20,27,36
45,38,30,31,31,26,25,23,31,38,31,12,18,28,18,28,12,34,18,31,30,40,43,54
70,89,71,61,52,38,44,41,37,24,43,24,20,35,31,28,43,27,30,44,19,20,15,21
20,14,28,25,11,33,20,25,30,41,38,40,35,36,44,39,39,28,37,28,40,35,38,43
52,65,32,31,36,32,29,33,28,40,34,19,47,36,52,38,46,34,27,33,52,56,84,93
84,60,71,56,39,53,71,86,87,75,47,39,45,51,41,42,35,35,26,39,24,0,3,112
115,117,109,106,108,128,66,0,34,89,61,28,32,45,36,30,32,37,29,39,50,70,52,42
21,17,21,6,13,8,7,6,8,6,10,8,4,5,11,13,12,10,4,16,13,15,16,20
12,10,7,9,12,13,23,4,13,9,12,9,14,14,23,25,22,9,19,10,18,19,8,14
12,6,8,13,11,7,15,9,5,12,20,20,19,26,21,21,34,39,32,25,20,22,33,29
17,21,16,11,15,12,12,11,13,18,19,18,28,23,27,26,31,29,23,16,21,26,20,29
19,27,22,24,11,16,17,14,16,17,31,24,26,26,32,26,34,30,34,31,31,43,55,54
66,54,37,45,38,52,48,31,46,34,34,27,42,37,35,37,32,29,23,42,46,62,74,97
104,50,52,53,44,37,45,41,24,33,33,35,24,31,37,30,51,38,36,52,63,70,71,93
111,112,96,96,93,99,90,59,29,28,28,6,19,15,36,27,16,25,22,35,36,47,66,65
73,81,89,96,91,85,59,49,50,53,45,26,30,42,45,59,43,25,NULL,NULL,NULL,NULL,77,95
71,60,36,64,70,39,34,29,34,35,31,31,28,24,16,31,27,30,23,33,24,33,58,46
69,68,61,42,60,70,46,42,49,60,44,29,24,37,40,28,40,37,36,43,47,29,43,83
96,89,88,89,93,77,32,33,46,56,46,31,57,49,62,54,51,49,56,4,0,0,1,73
79,46,15,12,14,15,8,22,18,31,28,33,20,19,18,22,22,17,5,8,8,13,21,11
11,8,4,5,8,9,10,9,12,16,6,8,8,1,12,14,18,13,17,12,14,12,15,19
13,8,7,4,5,9,2,11,4,4,8,12,10,6,8,8,12,11,7,9,10,7,6,15
9,NULL,NULL,NULL,NULL,5,8,11,9,12,5,18,11,19,24,26,17,30,33,29,26,31,26,29
NULL,NULL,NULL,NULL,NULL,16,14,11,17,16,22,23,25,12,28,32,34,44,45,42,50,44,35,23
42,19,16,27,22,24,24,34,29,39,21,18,20,17,27,11,25,18,12,NULL,NULL,27,29,22
31,43,53,34,25,22,21,19,23,24,31,26,27,34,23,32,34,49,43,26,29,32,22,14
28,27,20,27,31,32,26,28,24,21,31,40,46,43,40,42,42,41,19,26,24,33,29,46
28,24,15,18,15,24,27,16,22,21,29,23,37,32,26,23,31,30,37,52,70,88,77,76
78,67,57,26,22,26,NULL,NULL,NULL,NULL,NULL,16,27,28,33,34,22,31,19,38,36,39,21,17
37,30,23,26,44,30,22,31,45,39,37,37,40,49,45,50,50,53,46,41,33,34,42,43
27,24,28,23,37,23,32,31,38,27,38,34,47,43,43,37,46,15,17,24,37,30,30,26
24,23,29,24,22,19,26,33,21,19,28,33,46,52,59,57,58,40,47,47,44,58,52,70
53,42,41,17,17,17,29,24,27,38,35,28,28,22,47,40,39,39,38,34,18,24,34,43
28,48,41,40,19,21,18,16,13,18,35,22,32,39,37,45,38,63,33,48,40,36,43,26
32,28,29,32,34,38,34,32,31,34,43,24,29,33,27,32,28,39,23,26,34,33,41,46
52,37,49,45,38,40,43,41,41,24,26,18,18,38,29,42,37,39,23,27,46,70,58,69
74,55,55,51,51,50,59,56,46,53,46,41,43,50,43,46,46,45,34,42,53,39,30,79
