1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
39,39,38,36,20,30,35,35,46,42,44,45,38,39,34,25,40,39,32,47,45,41,32,38
31,30,23,23,22,20,32,34,39,37,52,50,54,56,46,50,57,43,41,52,56,49,55,67
75,64,63,61,52,52,57,52,58,63,60,61,73,66,71,56,53,49,36,33,25,20,21,30
33,32,45,35,30,30,29,30,25,25,17,12,19,23,21,22,23,22,24,26,24,23,30,20
39,49,44,35,39,37,38,42,58,55,69,72,52,50,52,60,50,47,42,30,31,46,55,68
72,78,95,90,77,68,60,64,57,46,44,50,47,56,43,49,47,31,27,19,21,20,23,21
19,24,28,26,22,30,30,34,37,47,30,27,36,20,35,31,34,31,28,18,13,11,15,3
9,17,15,3,3,6,9,12,13,10,21,28,14,8,9,15,18,16,10,8,7,9,8,17
7,5,4,8,4,5,16,11,9,18,17,30,26,24,23,28,21,14,13,10,8,11,10,13
10,9,7,1,1,5,8,8,13,14,18,17,21,22,32,35,34,26,18,11,15,18,28,33
26,21,16,10,10,16,17,20,24,24,23,23,26,29,32,39,39,37,42,58,58,51,56,50
32,29,26,21,25,38,45,47,53,46,55,50,44,43,39,47,57,51,30,26,31,34,32,38
28,16,5,0,0,2,10,6,10,26,34,46,48,34,22,31,30,27,34,30,26,32,28,29
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,21,49,32,32,46,42,35,31,26,18,10,8,20
14,7,8,4,5,4,4,12,13,10,16,21,20,18,17,24,22,16,11,8,18,13,13,22
16,11,6,0,5,10,12,19,19,29,27,28,32,39,34,41,41,45,42,46,48,54,57,69
60,31,24,0,13,10,27,32,33,23,18,19,13,4,20,28,11,23,26,30,1,18,19,38
26,23,17,4,6,11,18,12,14,10,18,25,20,14,12,19,22,30,35,37,28,13,2,NULL
NULL,NULL,NULL,NULL,NULL,NULL,3,1,1,5,6,21,23,13,18,17,12,12,17,11,12,14,12,11
6,7,9,3,9,20,30,20,18,21,28,35,22,14,21,24,23,26,21,23,22,25,17,7
21,15,9,11,6,9,17,18,24,18,30,33,37,37,32,39,31,36,29,19,20,17,14,4
13,19,21,15,19,20,20,29,28,26,31,38,34,37,28,27,23,24,25,33,39,27,20,41
41,36,19,33,34,41,37,32,26,32,33,45,62,60,71,72,60,55,48,35,19,12,10,NULL
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,11,12,19,29,30,20,18,18,17,16,12,10
8,14,13,9,16,20,22,20,22,24,30,19,28,31,36,17,52,28,15,21,20,15,17,16
12,14,7,11,22,24,21,23,30,31,41,41,31,28,43,59,41,19,21,25,21,25,23,19
13,17,5,19,44,25,20,21,21,34,48,58,42,30,41,36,33,32,36,40,36,40,39,25
18,20,17,24,23,32,37,39,40,41,44,31,36,32,38,38,35,42,61,60,62,50,26,NULL
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,19,13,22,24,24,22,21,21,16,15,24,39
31,9,7,0,10,18,15,31,39,22,34,39,46,41,37,39,34,22,18,12,10,12,8,9
10,17,3,7,9,12,11,15,14,22,31,26,25,22,34,27,46,61,13,1,16,23,22,22
22,13,3,3,8,8,14,10,7,6,20,19,14,19,20,25,10,10,6,9,14,14,15,7
11,5,4,6,16,22,9,4,8,18,48,55,34,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,4,2,5,5,15,15,14,9,15,14,13,19,24,22
23,18,13,18,19,21,12,7,12,21,26,30,19,25,24,27,37,37,34,38,34,43,45,38
50,54,54,49,41,45,49,54,50,30,13,3,15,23,28,29,28,31,30,23,36,30,30,34
40,33,35,41,49,56,52,50,32,40,53,70,71,67,50,46,43,46,34,40,37,31,62,81
95,79,66,63,54,53,66,68,67,52,30,32,28,24,26,25,25,38,31,22,25,30,31,34
39,34,33,33,37,40,50,48,36,42,22,32,30,22,16,17,19,24,14,6,13,13,15,23
30,37,43,47,47,50,52,57,43,45,52,43,35,33,30,30,33,33,26,15,17,19,22,31
34,23,24,19,27,43,32,18,26,34,39,34,25,28,24,34,35,39,44,49,50,49,54,53
55,60,61,73,69,67,64,70,51,53,75,79,80,65,47,52,60,49,47,52,65,83,92,98
108,107,114,115,99,75,49,5,0,1,6,23,59,56,44,41,38,58,58,63,65,67,66,64
93,73,79,86,88,89,88,80,76,69,71,65,52,55,53,45,43,45,25,78,94,113,116,113
97,102,91,85,85,84,90,85,53,20,26,42,60,54,53,37,28,18,5,9,13,16,19,24
31,35,37,28,23,11,17,9,10,9,20,24,20,28,24,28,26,24,15,31,30,26,18,19
24,16,11,8,3,9,11,3,4,16,13,17,9,12,11,13,11,8,1,10,14,8,3,9
6,6,5,0,5,1,4,3,6,10,8,14,18,19,14,12,9,9,10,12,17,11,6,6
7,7,5,8,15,13,13,8,11,35,44,35,42,43,44,44,30,23,9,17,20,28,41,38
39,42,33,37,42,49,64,63,70,65,59,57,54,44,36,49,40,18,11,20,14,9,7,14
12,14,22,27,23,23,24,26,31,32,42,47,39,34,35,41,46,33,26,30,28,28,22,28
28,25,21,28,23,22,23,17,23,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
32,24,17,23,23,20,19,15,19,14,13,37,26,14,12,12,14,10,31,27,27,32,37,39
38,38,32,34,31,42,30,23,18,30,44,52,47,35,31,31,30,33,42,38,35,28,33,33
36,36,45,56,54,33,28,24,34,48,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,NULL,NULL,NULL,NULL,79,46,38,78,96,84,64,51,45,33,26,43,67,72,63,52,53
67,65,70,86,102,101,106,112,97,80,61,63,63,52,42,42,40,40,22,15,13,14,10,12
41,53,52,50,34,NULL,NULL,NULL,NULL,NULL,7,27,37,36,34,30,28,32,43,55,47,55,61,60
72,76,80,98,109,103,104,93,63,40,37,29,35,26,29,20,26,25,28,32,31,32,35,42
51,66,76,78,67,70,49,40,36,51,71,70,63,53,44,49,51,47,54,102,115,118,120,119
132,124,106,103,94,63,20,18,20,21,23,37,57,51,41,20,0,0,19,21,26,31,30,26
48,43,36,35,42,47,37,32,37,44,59,61,66,73,83,83,88,72,71,75,82,83,53,30
23,24,29,25,32,41,41,42,28,36,42,36,34,34,36,37,49,54,60,71,81,105,134,146
153,139,131,120,121,127,117,105,86,61,46,38,20,35,40,49,60,62,57,53,53,54,35,35
NULL,NULL,NULL,35,47,55,48,41,42,39,40,40,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,53,121,145,NULL
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,134,63,66,87,103,98,97,100
NULL,99,99,112,121,134,NULL,119,109,89,79,85,NULL,84,65,63,64,70,100,103,115,NULL,117,88
76,66,66,57,72,75,64,63,59,65,75,81,74,60,66,74,76,69,87,110,104,NULL,NULL,78
21,21,24,23,33,60,56,38,24,21,35,57,58,58,59,66,77,88,89,89,76,86,125,136
135,117,116,130,141,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,18,54,70,89,95,91,106,123
109,103,100,113,136,160,150,129,92,80,86,89,78,77,56,60,59,68,86,103,113,124,122,106
81,68,66,67,68,59,61,62,61,51,56,78,68,53,23,23,12,16,20,20,21,19,13,11
6,9,11,14,14,14,18,13,7,11,10,13,8,6,11,11,8,13,17,26,34,41,38,10
16,18,21,21,24,18,15,17,18,21,27,35,39,43,42,43,44,38,26,28,33,29,30,34
41,31,31,28,30,20,16,15,14,16,27,30,50,47,48,59,61,62,59,43,34,33,34,55
65,67,59,51,64,65,58,46,39,38,26,29,40,37,31,22,19,21,20,13,18,20,21,NULL
30,31,28,26,29,23,27,25,29,21,24,16,24,34,36,32,31,41,30,33,26,26,26,32
35,33,29,26,28,20,16,21,25,27,26,29,32,35,37,40,37,39,33,25,36,28,29,22
24,26,24,29,33,24,26,23,31,31,35,37,40,40,42,47,42,62,56,42,42,43,49,NULL
79,86,101,98,101,95,81,31,12,32,39,37,45,42,44,41,44,50,51,49,51,57,59,63
59,56,60,65,77,100,109,116,123,114,95,99,82,63,57,51,52,65,58,53,65,67,87,83
87,100,124,136,126,123,109,121,129,101,69,64,66,56,49,45,45,52,70,78,60,67,89,95
75,69,61,57,74,77,75,77,68,71,76,65,60,71,72,59,46,43,42,42,24,19,17,21
21,15,17,16,12,7,5,11,15,20,26,29,33,36,46,48,49,55,45,29,24,33,29,23
17,22,21,25,26,29,28,27,24,27,27,41,44,43,37,34,31,31,29,25,19,14,22,25
22,18,12,19,16,21,17,25,25,33,32,39,38,44,48,46,51,56,45,37,42,44,48,46
59,48,40,43,35,33,36,35,34,40,39,39,51,45,44,39,40,45,43,50,51,52,51,56
