1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
14,6,2,3,5,5,6,9,4,2,4,8,11,8,8,10,14,11,14,27,24,21,14,14
38,5,1,4,2,4,11,9,10,3,8,4,9,6,20,13,13,10,14,16,10,10,5,11
26,14,2,10,7,11,14,18,8,8,18,17,21,21,17,21,21,24,19,19,11,11,14,15
36,14,9,12,8,12,20,15,15,27,26,26,27,22,11,21,30,42,33,29,28,27,29,38
78,46,39,43,39,28,28,34,16,17,23,29,35,28,25,24,29,31,32,37,44,33,35,48
92,40,29,27,32,42,29,22,19,22,18,1,3,11,5,7,16,8,16,8,15,18,NULL,NULL
NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,7,9,6,2,4,1,3,11,10,1,6,15,7,6,2,10
21,12,4,15,6,4,4,5,12,8,10,7,3,13,17,15,17,12,12,10,15,20,13,10
30,15,9,21,12,7,2,20,6,6,2,1,6,5,9,22,7,18,15,11,7,9,9,18
32,10,3,11,9,9,13,14,6,8,7,13,14,31,44,39,41,36,31,25,23,23,27,25
48,31,35,27,32,26,19,20,16,7,16,15,18,15,12,9,4,20,43,44,30,16,19,16
49,16,9,10,0,2,13,2,0,0,1,3,1,8,3,7,11,12,14,9,18,10,12,5
16,8,4,13,2,1,11,6,1,10,2,2,5,14,14,21,12,10,17,17,14,11,10,13
48,15,2,13,12,13,2,6,9,14,11,9,2,19,26,18,32,24,12,13,20,17,28,27
31,22,18,16,8,9,21,18,4,9,4,19,17,19,9,17,20,30,24,19,21,21,34,27
49,32,29,28,24,25,39,32,20,14,13,13,7,7,8,18,31,16,25,31,29,26,7,19
27,12,9,5,11,8,17,9,10,9,3,2,3,4,11,11,10,8,12,5,2,1,6,8
35,11,12,10,8,8,4,7,19,9,10,8,17,15,13,14,19,16,20,11,7,12,15,12
29,11,9,4,13,7,11,6,9,9,9,11,16,3,9,19,20,19,21,13,11,14,10,13
26,4,14,10,18,6,20,17,23,16,36,31,30,34,26,32,43,43,53,47,38,30,20,19
33,26,17,15,14,25,15,22,34,29,22,13,18,10,27,25,27,34,14,24,20,2,2,9
