1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
52,14,13,13,4,20,36,25,30,23,17,17,19,20,35,47,47,22,8,20,24,24,27,28
63,35,31,26,23,39,38,49,26,18,19,21,19,22,39,40,25,21,24,15,18,25,26,33
69,30,23,30,22,22,24,22,19,14,19,7,16,23,27,33,35,15,14,6,15,9,19,22
31,22,28,36,23,23,22,15,11,13,15,6,15,21,11,16,24,39,33,22,6,12,8,12
31,17,10,7,15,11,19,10,18,8,8,9,13,7,7,14,14,18,13,22,20,20,25,23
30,8,8,6,6,4,13,13,10,16,20,10,13,7,14,8,6,14,13,20,16,20,13,24
55,21,15,16,9,17,22,16,15,21,14,16,16,11,7,34,15,4,14,5,9,11,4,8
37,7,12,9,9,13,14,9,7,2,26,11,12,22,29,17,18,22,11,23,18,13,17,30
45,19,15,13,19,16,26,21,23,11,13,9,19,24,18,26,26,21,18,17,23,23,38,32
59,24,27,16,18,20,31,30,17,12,10,12,17,25,20,21,17,19,21,22,18,20,7,24
56,16,14,19,18,20,20,22,5,17,21,9,16,19,31,27,31,26,19,28,35,14,21,19
38,21,15,19,15,13,21,20,7,10,12,2,12,12,16,27,31,24,17,23,19,16,15,23
35,10,13,12,12,3,8,7,15,18,16,16,21,24,28,33,29,29,21,26,38,27,15,24
54,19,18,16,18,18,16,21,18,16,13,21,17,25,33,32,25,28,37,32,27,9,18,32
78,24,17,16,21,15,17,17,18,22,17,25,24,21,29,27,26,29,27,30,22,25,21,30
50,15,21,20,17,18,29,27,19,22,27,14,30,34,27,64,46,46,38,39,53,45,32,32
48,41,33,36,38,28,41,57,35,32,25,15,11,25,25,27,41,50,35,32,25,25,16,24
38,18,18,15,13,13,13,10,15,2,10,15,20,18,15,10,22,23,21,23,23,15,5,17
39,6,6,2,8,0,12,2,3,2,3,10,0,6,1,7,5,0,3,12,9,8,2,9
27,7,0,2,6,3,2,6,7,10,10,10,16,17,19,6,18,15,13,17,14,16,13,15
20,9,8,5,18,4,10,12,7,16,4,11,11,18,11,9,18,12,19,22,22,19,13,17
29,13,19,12,15,12,21,20,13,13,11,21,15,13,21,21,27,13,26,19,28,26,28,35
85,29,21,29,27,22,17,28,28,23,33,30,24,17,19,17,22,30,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,17,2,8,11,7,13,20,22,22,30,37,43,45
55,42,42,59,50,26,29,41,29,6,3,5,11,13,15,28,37,30,43,32,32,25,34,39
