1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
19,18,14,9,11,10,10,13,11,22,21,16,18,20,25,29,28,28,19,19,16,19,21,22
15,17,13,12,8,5,10,17,19,22,25,27,18,8,18,21,20,22,14,13,12,13,14,19
14,18,12,10,8,11,14,14,16,24,20,22,19,12,22,22,22,18,9,4,5,4,10,9
11,12,8,6,6,5,8,11,14,14,13,12,19,11,17,17,18,19,15,12,13,12,8,20
11,12,11,13,9,15,15,18,19,13,14,10,13,6,7,16,19,24,21,13,7,7,5,12
15,14,3,4,2,6,4,12,10,11,14,10,14,11,15,18,18,17,19,12,10,13,9,1
9,14,3,2,3,4,13,12,16,16,13,14,16,14,16,18,19,18,16,12,13,13,19,13
11,15,9,4,9,5,12,21,25,28,31,33,35,32,39,33,35,33,30,23,20,20,24,15
16,19,15,12,17,20,27,28,29,34,49,64,57,37,34,38,37,32,43,39,38,41,45,52
48,54,55,54,69,81,71,82,68,70,51,10,34,37,46,54,58,61,67,60,66,75,76,67
72,70,57,61,57,64,47,46,43,41,38,36,40,33,31,30,29,25,28,23,24,34,34,25
13,8,6,9,9,7,8,7,6,10,14,16,15,12,17,16,15,12,12,12,12,10,9,13
12,16,14,12,14,18,19,16,11,14,9,10,10,12,23,23,18,13,11,12,19,16,13,13
19,12,13,11,10,11,10,12,12,13,13,7,5,7,14,15,13,18,8,6,9,11,12,12
15,9,7,10,11,11,11,15,28,26,36,39,32,27,28,41,51,48,39,31,30,27,19,34
40,33,22,23,26,25,34,35,31,39,51,47,36,35,42,46,51,41,32,51,39,35,37,56
36,22,13,8,11,10,14,19,11,6,8,9,2,10,14,13,16,16,20,18,15,17,14,14
16,5,8,13,11,7,5,11,16,17,14,12,9,12,17,21,18,19,16,15,12,12,11,12
18,16,11,10,12,15,10,17,17,19,14,11,13,17,23,27,28,28,24,17,13,21,23,26
26,24,22,22,17,16,16,21,21,28,25,26,25,28,32,32,19,13,15,17,19,21,32,28
